Allowed QCDR Vender IDs,Allowed QCDR Names,Measure ID,2022 Status,Measure Title, Measure Description ,NQF Number  (if applicable),NQS Domain ,High Priority,Measure Type,Inverse Measure,Proportional Measure,Continuous Variable Measure  ,Ratio Measure  ,Number of Performance Rates to be Submitted                                                  ,Performance Rate Description,Overall Algorithm,Is the Measure Risk-Adjusted   ,Primary Steward,First Performance Year ,Submission Pathway,What changed from the previous version to assess impact
5303416; 6394618; 7746687,"American College of Radiology National Radiology Data Registry; MSN Healthcare Solutions, LLC; The PQR-ANES",QMM19,Active,DEXA/DXA and Fracture Risk Assessment for Patients with Osteopenia,"All patients with osteopenia, aged 40-90 at time of service, who undergo DEXA scans for bone density who have their FRAX score included in the final report.",N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,"All patients with osteopenia, aged 40-90 at time of service, who undergo DEXA scans for bone density who have their FRAX score included in the final report.",1st Performance Rate,No,"MSN Healthcare Solutions, LLC",2021,Traditional MIPS,
5303416; 6394618; 1725296,"American College of Radiology National Radiology Data Registry; MSN Healthcare Solutions, LLC; The PQR",QMM20,Active,Opening Pressure in Lumbar Puncture,"Percentage of final reports for patients aged 18 years or older, which include Documentation of Opening Pressure Value obtained during Lumbar Puncture",N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,"Percentage of final reports for patients aged 18 years or older, which include Documentation of Opening Pressure Value obtained during Lumbar Puncture",1st Performance Rate,No,"MSN Healthcare Solutions, LLC",2021,Traditional MIPS,
6394618,"MSN Healthcare Solutions, LLC",QMM21,New,"Incorporating results of concurrent studies into Final Reports for Bone Marrow Aspirate of patients with Leukemia, Myelodysplastic syndrome, or Chronic Anemia","The percentage of Final Bone Marrow Aspirate Reports of patients with Leukemia, Myelodysplastic syndrome, or Chronic Anemia with documentation of concurrent studies performed and their respective results.",N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,"The percentage of Final Bone Marrow Aspirate Reports of patients with Leukemia, Myelodysplastic syndrome, or Chronic Anemia with documentation of concurrent studies performed and their respective results.",1st Performance Rate,No,"MSN Healthcare Solutions, LLC",2022,Traditional MIPS,
6394618,"MSN Healthcare Solutions, LLC",QMM22,New,Multi-gene next-generation sequencing panel recommended on Fine Needle Aspirations (FNA) of Thyroid Nodule(s) with indeterminate cytology,"The percentage of patients with a thyroid nodule of indeterminate cytology with a recommendation for a multi-gene next-generation sequencing panel (ThyroSeq V2) in Final Pathology Report, followed with direct communication to Patient/Ordering or Attending Provider regarding recommendation.",N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,The percentage of patients with a thyroid nodule of indeterminate cytology with a recommendation for a multi-gene next-generation sequencing panel (ThyroSeq V2) followed with direct communication to Patient/Ordering or Attending Provider regarding recommendation.,1st Performance Rate,No,"MSN Healthcare Solutions, LLC",2022,Traditional MIPS,
5792497,POLARIS QCDR in collaboration with the American Society of Clinical Oncology,QOPI23,Active,Concurrent Chemo radiation for Patients with a Diagnosis of Stage IIIB NSCLC,"Percentage of patients, regardless of age, with a diagnosis of Stage IIIB non-small cell lung cancer (NSCLC) receiving concurrent chemoradiation.",N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,POLARIS QCDR in collaboration with the American Society of Clinical Oncology,2019,Traditional MIPS,
5792497,POLARIS QCDR in collaboration with the American Society of Clinical Oncology,QOPI27,Active,Appropriate Antiemetic Therapy for High- and Moderate Emetic Risk Antineoplastic Agents,Percentage of cancer patients aged 18 years and older treated with high- or moderate-emetic risk antineoplastic agents who are administered appropriate pre-treatment antiemetic therapy,N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,The overall performance score submitted is a weighted average of: (Numerator 1 + Numerator 2)/(Denominator 1 + Denominator 2).,1st Performance Rate,No,POLARIS QCDR in collaboration with the American Society of Clinical Oncology,2020,Traditional MIPS,
5551268; 6169123; 6775913; 6394618; 1725296; 7746687,"ABG QCDR; Anesthesia Quality Institute (AQI) National Anesthesia Clinical Outcomes Registry (NACOR); Anesthesia Quality Registry (AQR QCDR); MSN Healthcare Solutions, LLC; The PQR; The PQR-ANES",QUANTUM31,Active,Central Line Ultrasound Guidance,"Percentage of patients, regardless of age, in whom ultrasound guidance is used by the clinician
when placing a central line for those central lines that are placed in the internal jugular location.",N/A,Patient Safety,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,ABG QCDR,2016,Traditional MIPS,
4302083,"Renal and Vascular Outcomes Improvement Program, powered by Forward Health Group",RCOIR10,Active,Upper Extremity Edema Improvement,"Upper Extremity Edema Improvement is the percentage of patients with ESRD who present with upper
extremity edema and report an improvement within 48 hours after an endovascular intervention has been performed.",N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,No,"Renal and Vascular Outcomes Improvement Program, powered by Forward Health Group",2017,Traditional MIPS,"Using same strata as last year, no changes"
4302083,"Renal and Vascular Outcomes Improvement Program, powered by Forward Health Group",RCOIR12,Active,Tunneled Hemodialysis Catheter Success,Tunneled Hemodialysis Catheter Success is the percentage of patients with ESRD that had insertion or replacement of a central venous access device during the past 12 months who received a full dialysis treatment within 72 hours of catheter insertion or replacement.,N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,N/A,1st Performance Rate,No,"Renal and Vascular Outcomes Improvement Program, powered by Forward Health Group",2019,Traditional MIPS,
4302083,"Renal and Vascular Outcomes Improvement Program, powered by Forward Health Group",RCOIR13,Active,Percutaneous Arteriovenous Fistula for Dialysis - Clinical Success Rate,Percentage of clinically successful percutaneously created arteriovenous fistulae (pAVF) for patients aged 18 years and older on maintenance hemodialysis dialysis,N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,N/A,1st Performance Rate,No,"Renal and Vascular Outcomes Improvement Program, powered by Forward Health Group",2021,Traditional MIPS,"Using same strata as last year, no changes"
4302083,"Renal and Vascular Outcomes Improvement Program, powered by Forward Health Group",RCOIR5,Active,End Stage Renal Disease (ESRD) Initiation of Home Dialysis or Self-Care,End Stage Renal Disease (ESRD) Initiation of Home Dialysis or Self-Care is the percentage of all adult ESRD patients on peritoneal dialysis (PD) or home hemodialysis.,N/A,Person and Caregiver Centered Experience and Outcomes,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,"Renal and Vascular Outcomes Improvement Program, powered by Forward Health Group",2017,Traditional MIPS,
4302083,"Renal and Vascular Outcomes Improvement Program, powered by Forward Health Group",RCOIR7,Active,Improved Access Site Bleeding,Improved Access Site Bleeding is the percentage of patients with ESRD and a vascular access site who presented for prolonged bleeding and who reported a reduction in bleeding after an intervention,N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,N/A,1st Performance Rate,No,"Renal and Vascular Outcomes Improvement Program, powered by Forward Health Group",2017,Traditional MIPS,
4117893,Registry Clearinghouse,REGCLR1,Active,Heel Pain Treatment Outcomes for Adults,"Percentage of patients aged 18 and older with a diagnosis of heel pain who receive an intervention intended to treat the heel pain and experience a clinically significant decrease in heel pain.
Patients who have had at least two visits during the reporting period""",N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,Patients with heel pain that demonstrate improvement in pain level,1st Performance Rate,No,Registry Clearinghouse,2020,Traditional MIPS,
4117893,Registry Clearinghouse,REGCLR2,Active,Tendinitis/ Enthesopathy- Injection Treatment Outcomes for Adults,Percentage of patients aged 18 or older with a diagnosis of Tendinitis that have a reduction in pain after injection therapy.,N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,Percentage of patients aged 18 years and older who report pain greater than 3 on a scale of 1 to 10 on date of initial encounter for treatment of conditions in the diagnosis,1st Performance Rate,No,Registry Clearinghouse,2021,Traditional MIPS,"Using same strata as last year, no changes"
4117893,Registry Clearinghouse,REGCLR3,Active,Bunion Outcome - Adult and Adolescent,Percentage of patients with a who have a hallux valgus (bunion) deformity causing pain that receive an intervention and have clinically significant reduction in pain as a result of that intervention.,N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,Patient who have a complete evaluation for treatment of Hallux Valgus and experience a decrease in Hallux Valgus Pain,1st Performance Rate,No,Registry Clearinghouse,2021,Traditional MIPS,
4117893,Registry Clearinghouse,REGCLR4,Active,Heel Pain Treatment Outcomes for Pediatric Patients,"Percentage of patients aged 6 to 18 years with a diagnosis of heel pain who receive an intervention intended to treat the heel pain and experience a clinically significant decrease in heel pain.
Patients who have had at least two visits during the reporting period",N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,Percentage of patients aged 6 to 18 years with a diagnosis of heel pain who experience a decrease in heel pain.,1st Performance Rate,No,Registry Clearinghouse,2021,Traditional MIPS,
4117893,Registry Clearinghouse,REGCLR5,Active,Offloading with Remote Monitoring,Percentage of patients with a plantar foot ulcer who were compliant with offloading and healed their ulcer in 10 (ten) weeks.,N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,Patients with lower extremity ulcers that demonstrate closure of the wound,1st Performance Rate,No,Registry Clearinghouse,2021,Traditional MIPS,
4117893,Registry Clearinghouse,REGCLR6,Active,Use of Digital Imaging to Monitor and Improve Treatment Outcomes in Chronic Wound Healing,"This measure is specifically for CHRONIC wounds. Those are wounds that have been present for an extended period of time and have not demonstrated healing. 
Percentage of patients presenting with a non-healing (chronic) wound (present for 6 weeks with no or limited response to treatment) who are currently visiting a provider responsible for their wound care, whose provider is using a software-based wound surface area measurement tool, and whose wound healing rate has accelerated since their provider’s adoption of said tool.",N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,"Percentage of patients whose rate of wound healing, as measured by weekly surface area changes, improved after the use wound surface area assessment tool.",1st Performance Rate,No,Registry Clearinghouse,2021,Traditional MIPS,
